ChildProcCpuLoad,ChildProcCpuUsage,ChildProcId,ChildProcSCpuUsage,ChildProcUCpuUsage,ProcAppName,ProcCpuLoad,ProcCpuUsage,ProcId,ProcSCpuUsage,ProcUCpuUsage,TotalcpuUsage,TotalcpuidleUsage,TotalcpuioWaitUsage,TotalcpuirqUsage,TotalcpuniceUsage,TotalcpusoftIrqUsage,TotalcpusystemUsage,TotalcpuuserUsage,arktsHeapPss,capture,childCarktsHeapPss,childGpuPss,childGraphicPss,childHeapAlloc,childHeapFree,childHeapSize,childNativeHeapPss,childPrivateClean,childPrivateDirty,childPss,childSharedClean,childSharedDirty,childStackPss,childSwap,childSwapPss,cpu0Frequency,cpu0Usage,cpu0idleUsage,cpu0ioWaitUsage,cpu0irqUsage,cpu0niceUsage,cpu0softIrqUsage,cpu0systemUsage,cpu0userUsage,cpu10Frequency,cpu10Usage,cpu10idleUsage,cpu10ioWaitUsage,cpu10irqUsage,cpu10niceUsage,cpu10softIrqUsage,cpu10systemUsage,cpu10userUsage,cpu11Frequency,cpu11Usage,cpu11idleUsage,cpu11ioWaitUsage,cpu11irqUsage,cpu11niceUsage,cpu11softIrqUsage,cpu11systemUsage,cpu11userUsage,cpu1Frequency,cpu1Usage,cpu1idleUsage,cpu1ioWaitUsage,cpu1irqUsage,cpu1niceUsage,cpu1softIrqUsage,cpu1systemUsage,cpu1userUsage,cpu2Frequency,cpu2Usage,cpu2idleUsage,cpu2ioWaitUsage,cpu2irqUsage,cpu2niceUsage,cpu2softIrqUsage,cpu2systemUsage,cpu2userUsage,cpu3Frequency,cpu3Usage,cpu3idleUsage,cpu3ioWaitUsage,cpu3irqUsage,cpu3niceUsage,cpu3softIrqUsage,cpu3systemUsage,cpu3userUsage,cpu4Frequency,cpu4Usage,cpu4idleUsage,cpu4ioWaitUsage,cpu4irqUsage,cpu4niceUsage,cpu4softIrqUsage,cpu4systemUsage,cpu4userUsage,cpu5Frequency,cpu5Usage,cpu5idleUsage,cpu5ioWaitUsage,cpu5irqUsage,cpu5niceUsage,cpu5softIrqUsage,cpu5systemUsage,cpu5userUsage,cpu6Frequency,cpu6Usage,cpu6idleUsage,cpu6ioWaitUsage,cpu6irqUsage,cpu6niceUsage,cpu6softIrqUsage,cpu6systemUsage,cpu6userUsage,cpu7Frequency,cpu7Usage,cpu7idleUsage,cpu7ioWaitUsage,cpu7irqUsage,cpu7niceUsage,cpu7softIrqUsage,cpu7systemUsage,cpu7userUsage,cpu8Frequency,cpu8Usage,cpu8idleUsage,cpu8ioWaitUsage,cpu8irqUsage,cpu8niceUsage,cpu8softIrqUsage,cpu8systemUsage,cpu8userUsage,cpu9Frequency,cpu9Usage,cpu9idleUsage,cpu9ioWaitUsage,cpu9irqUsage,cpu9niceUsage,cpu9softIrqUsage,cpu9systemUsage,cpu9userUsage,fps,fpsJitters,gpuPss,graphicPss,heapAlloc,heapFree,heapSize,memAvailable,memFree,memTotal,nativeHeapPss,privateClean,privateDirty,pss,refreshrate,sharedClean,sharedDirty,stackPss,swap,swapPss,timestamp
NA,NA,NA,NA,NA,com.baidu.yiyan.ent,3.866629,3.600000,44779,0.583333,3.016667,27.378965,72.621035,0.083472,0.250417,0.000000,0.000000,10.934891,16.110184,105475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,550000,50.495050,49.504950,0.000000,1.980198,0.000000,0.000000,27.722772,20.792079,1239000,35.643564,64.356436,0.990099,0.000000,0.000000,0.000000,10.891089,23.762376,1239000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,550000,40.000000,60.000000,1.000000,0.000000,0.000000,0.000000,18.000000,21.000000,550000,29.292929,70.707071,0.000000,0.000000,0.000000,0.000000,13.131313,16.161616,550000,22.772277,77.227723,0.000000,0.000000,0.000000,0.000000,8.910891,13.861386,1325000,35.643564,64.356436,0.000000,0.000000,0.000000,0.000000,11.881188,23.762376,1325000,19.191919,80.808081,1.010101,0.000000,0.000000,0.000000,5.050505,13.131313,1325000,32.323232,67.676768,0.000000,0.000000,0.000000,0.000000,12.121212,20.202020,1570000,17.171717,82.828283,0.000000,0.000000,0.000000,0.000000,5.050505,12.121212,1570000,27.272727,72.727273,0.000000,0.000000,0.000000,0.000000,10.101010,17.171717,1570000,18.000000,82.000000,0.000000,0.000000,0.000000,0.000000,7.000000,11.000000,106,16619271;;8334375;;8272396;;8296354;;8291667;;8303645;;8307292;;8296354;;8319271;;8284375;;8308333;;8281250;;8328125;;8334896;;8308854;;8305730;;8323437;;8370313;;8183333;;8324479;;8321875;;8244271;;8304687;;8305209;;8359375;;8320833;;8303646;;8307292;;8265625;;8275520;;8319792;;8293750;;8362500;;16595833;;49788021;;41495313;;33193750;;8316146;;8338541;;8289584;;8303645;;8356771;;8253646;;8254167;;8342708;;8318750;;16535417;;8302604;;8318229;;8323958;;8370834;;8279687;;8325000;;8272396;;8276042;;8294791;;8304167;;8338542;;8289583;;8259896;;8335416;;8347917;;8301042;;8280208;;8329167;;8298437;;8276042;;8321354;;8325521;;8296354;;8286458;;8208334;;8371354;;8308333;;8272396;;8328646;;8274479;;8324479;;8261979;;8289584;;8425000;;8203646;;8268229;;8397916;;8194271;;8341667;;8386458;;8307813;;8194791;;8350000;;8367709;;8257812;;8240625;;8347917;;8298958;;8366146;;8259375;;8241146;;8288542;;8310416;;8307813;;8309896;;8302604;;8352604;;8351042;;8196875,93367,51392,170903,1905,176376,3810304,1201456,11742812,107807,230768,159583,436905,120,167752,24092,2344,25192,25135,1751187465969
NA,NA,NA,NA,NA,com.baidu.yiyan.ent,1.147962,3.241634,44779,0.458494,2.783140,16.144578,83.855422,0.080321,0.321285,0.000000,0.000000,6.827309,8.915663,106651,data/local/tmp/capture/screenCap_1751187467059.jpeg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,490000,34.951456,65.048544,0.000000,3.883495,0.000000,0.000000,13.592233,17.475728,1239000,8.571429,91.428571,0.000000,0.000000,0.000000,0.000000,3.809524,4.761905,1239000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1287000,41.747573,58.252427,0.000000,0.000000,0.000000,0.000000,14.563107,27.184466,1287000,46.153846,53.846154,0.000000,0.000000,0.000000,0.000000,19.230769,26.923077,1287000,22.330097,77.669903,0.000000,0.000000,0.000000,0.000000,13.592233,8.737864,869000,14.705882,85.294118,0.000000,0.000000,0.000000,0.000000,5.882353,8.823529,1570000,2.884615,97.115385,0.000000,0.000000,0.000000,0.000000,0.000000,2.884615,1570000,13.461538,86.538462,0.000000,0.000000,0.000000,0.000000,6.730769,6.730769,1570000,0.961538,99.038462,0.000000,0.000000,0.000000,0.000000,0.961538,0.000000,1570000,7.619048,92.380952,0.000000,0.000000,0.000000,0.000000,3.809524,3.809524,1570000,0.961538,99.038462,0.000000,0.000000,0.000000,0.000000,0.961538,0.000000,21,8353125;;8315625;;8225000;;8298437;;8327083;;8319271;;8273438;;8290625;;8306771;;8300000;;8300520;;8325000;;24952605;;41516145;;41458855;;24933854;;16611979;;41505729;;41496875;;41504167;;41523437,60547,42364,170426,1914,175936,3817472,1207212,11742812,108539,232616,117735,396802,120,167752,23920,2350,25168,25111,1751187466969
NA,NA,NA,NA,NA,com.baidu.yiyan.ent,4.875199,4.093567,44779,0.619195,3.474372,27.969019,72.030981,0.000000,0.344234,0.000000,0.000000,12.048193,15.576592,106747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1430000,50.000000,50.000000,0.000000,4.166667,0.000000,0.000000,35.416667,10.416667,1239000,36.842105,63.157895,0.000000,0.000000,0.000000,0.000000,11.578947,25.263158,1239000,3.030303,96.969697,0.000000,0.000000,0.000000,0.000000,0.000000,3.030303,1430000,39.175258,60.824742,0.000000,0.000000,0.000000,0.000000,24.742268,14.432990,1430000,35.714286,64.285714,1.020408,0.000000,0.000000,0.000000,17.346939,17.346939,1430000,27.835052,72.164948,0.000000,0.000000,0.000000,0.000000,15.463918,12.371134,1930000,39.175258,60.824742,0.000000,0.000000,0.000000,0.000000,10.309278,28.865979,1930000,18.556701,81.443299,0.000000,0.000000,0.000000,0.000000,5.154639,13.402062,1930000,31.250000,68.750000,0.000000,0.000000,0.000000,0.000000,9.375000,21.875000,1930000,15.463918,84.536082,0.000000,0.000000,0.000000,0.000000,2.061856,13.402062,1930000,25.000000,75.000000,0.000000,0.000000,0.000000,0.000000,5.208333,19.791667,1930000,13.541667,86.458333,0.000000,0.000000,0.000000,0.000000,6.250000,7.291667,61,697341146;;8313021;;8311979;;116330208;;8238021;;41466146;;8338021;;249003125;;8315104;;8357812;;8401042;;8233854;;8205729;;8328646;;8246354;;8294271;;8345313;;8270312;;8389063;;8295833;;8336458;;8276042;;8330208;;8480209;;8114583;;8252604;;8276563;;8336979;;8366146;;8193229;;8323958;;8470313;;8159895;;8529688;;8153646;;8343229;;8328646;;8957812;;7521354;;8241146;;8269792;;8336458;;8299479;;8279167;;8347396;;8366146;;8308854;;8286979;;8302604;;8225521;;8377604;;8483854;;8085417;;8377604;;8352604;;8244792;;8256250;;8385938;;8279687;;8258333;;8330730,51831,42364,169498,1961,175064,3806208,1194988,11742812,108419,232608,109003,388055,120,167752,23920,2350,25168,25111,1751187467969
NA,NA,NA,NA,NA,com.baidu.yiyan.ent,5.487592,3.817693,44779,0.470905,3.346788,31.627517,68.372483,0.000000,0.587248,0.000000,0.000000,13.506711,17.533557,112295,data/local/tmp/capture/screenCap_1751187469020.jpeg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,864000,59.595960,40.404040,0.000000,6.060606,0.000000,0.000000,42.424242,11.111111,1992000,29.000000,71.000000,0.000000,0.000000,0.000000,0.000000,5.000000,24.000000,1992000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,864000,54.000000,46.000000,0.000000,0.000000,0.000000,0.000000,32.000000,22.000000,864000,43.000000,57.000000,0.000000,0.000000,0.000000,0.000000,25.000000,18.000000,864000,37.373737,62.626263,0.000000,0.000000,0.000000,0.000000,19.191919,18.181818,1930000,43.434343,56.565657,0.000000,0.000000,0.000000,0.000000,9.090909,34.343434,1930000,17.000000,83.000000,0.000000,0.000000,0.000000,0.000000,2.000000,15.000000,1930000,33.333333,66.666667,0.000000,0.000000,0.000000,0.000000,11.111111,22.222222,1930000,16.161616,83.838384,0.000000,0.000000,0.000000,0.000000,5.050505,11.111111,1930000,30.612245,69.387755,0.000000,0.000000,0.000000,0.000000,7.142857,23.469388,1930000,16.000000,84.000000,0.000000,0.000000,0.000000,0.000000,5.000000,11.000000,96,8515625;;8078645;;8311980;;8343229;;8186458;;8342708;;8420834;;8160937;;8343750;;8232813;;8284375;;8310416;;8298959;;8332291;;8360938;;8257292;;8392708;;8190104;;8292188;;8296875;;8311979;;8305729;;8297396;;8295312;;8346875;;8343229;;8230730;;8288541;;8329688;;8281771;;8280208;;8313542;;8311979;;8310937;;8337500;;8238021;;8313021;;8304167;;8330208;;8304167;;8288541;;8337500;;8253125;;8332813;;8305729;;8271875;;8320312;;8310938;;8338021;;8273437;;8296354;;8292709;;8289062;;8295313;;8322916;;16636980;;8337500;;8271875;;8405208;;8198958;;8330209;;8274479;;8278125;;8309896;;8316145;;8285417;;8307813;;8304166;;8306250;;8272917;;8356250;;8270312;;8318230;;8280729;;8417708;;8208333;;8460417;;8173438;;8405729;;8445833;;8051563;;8335416;;8304167;;8310417;;8301562;;8236458;;8315105;;8335416;;8304167;;8267708;;8372917;;8300521;;16767708;;41305208;;41580729;;41525521,53077,45540,175511,2236,180868,3800064,1190076,11742812,111226,241116,113653,401457,120,168964,24820,2374,24656,24599,1751187468968
NA,NA,NA,NA,NA,com.baidu.yiyan.ent,4.363086,3.923988,44779,0.699243,3.224745,24.938068,75.061932,0.000000,0.578035,0.000000,0.000000,12.716763,11.643270,112355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,418000,53.921569,46.078431,0.000000,6.862745,0.000000,0.000000,33.333333,13.725490,1239000,24.000000,76.000000,0.000000,0.000000,0.000000,0.000000,10.000000,14.000000,1239000,0.990099,99.009901,0.000000,0.000000,0.000000,0.000000,0.000000,0.990099,418000,42.000000,58.000000,0.000000,0.000000,0.000000,0.000000,23.000000,19.000000,418000,33.663366,66.336634,0.000000,0.000000,0.000000,0.000000,21.782178,11.881188,418000,28.000000,72.000000,0.000000,0.000000,0.000000,0.000000,17.000000,11.000000,1440000,37.254902,62.745098,0.000000,0.000000,0.000000,0.000000,15.686275,21.568627,1440000,10.101010,89.898990,0.000000,0.000000,0.000000,0.000000,4.040404,6.060606,1440000,20.588235,79.411765,0.000000,0.000000,0.000000,0.000000,8.823529,11.764706,1440000,12.871287,87.128713,0.000000,0.000000,0.000000,0.000000,3.960396,8.910891,1440000,29.126214,70.873786,0.000000,0.000000,0.000000,0.000000,11.650485,17.475728,1440000,7.000000,93.000000,0.000000,0.000000,0.000000,0.000000,4.000000,3.000000,49,124464063;;41471875;;41538541;;41513021;;41556771;;41535417;;41463541;;41465105;;41598437;;41521875;;33198438;;49748437;;16579688;;8371354;;8657291;;7880730;;16641145;;8363021;;8186459;;8346875;;8257812;;8315104;;8285938;;8331250;;8287500;;8327604;;8578125;;8019271;;8281250;;8339062;;8294271;;8283333;;8326042;;8300521;;8354687;;8409896;;8500521;;8056250;;8420833;;8145313;;8394271;;8149479;;8308333;;8317709;;8461458;;8195833;;8257292;;8383333;;8243229,40517,45540,174663,2165,180192,3802112,1190108,11742812,116121,245824,100769,393544,120,169328,25192,2382,24644,24587,1751187469969
NA,NA,NA,NA,NA,com.baidu.yiyan.ent,0.444193,1.806240,44779,0.311987,1.494253,12.530713,87.469287,0.081900,0.245700,0.000000,0.000000,6.224406,5.978706,112438,data/local/tmp/capture/screenCap_1751187471048.jpeg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,550000,31.683168,68.316832,0.000000,2.970297,0.000000,0.000000,13.861386,14.851485,1992000,2.912621,97.087379,0.000000,0.000000,0.000000,0.000000,0.000000,2.912621,1992000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,550000,41.176471,58.823529,0.000000,0.000000,0.000000,0.000000,26.470588,14.705882,550000,28.712871,71.287129,0.000000,0.000000,0.000000,0.000000,9.900990,18.811881,550000,27.184466,72.815534,0.000000,0.970874,0.000000,0.000000,9.708738,16.504854,1570000,5.940594,94.059406,0.000000,0.000000,0.000000,0.000000,2.970297,2.970297,1570000,4.854369,95.145631,0.000000,0.000000,0.000000,0.000000,3.883495,0.970874,1570000,4.901961,95.098039,0.000000,0.000000,0.000000,0.000000,3.921569,0.980392,1570000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1570000,3.000000,97.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,1570000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,38967,44392,175092,2198,180836,3803136,1190996,11742812,116917,246612,98851,391820,60,169952,23616,2382,24616,24559,1751187470975
NA,NA,NA,NA,NA,com.baidu.yiyan.ent,0.287184,1.630613,44779,0.172075,1.458538,12.797375,87.202625,0.000000,0.410172,0.000000,0.000000,6.562756,5.824446,112438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1430000,30.392157,69.607843,0.000000,3.921569,0.000000,0.000000,15.686275,10.784314,1239000,11.764706,88.235294,0.000000,0.000000,0.000000,0.000000,8.823529,2.941176,1239000,6.862745,93.137255,0.000000,0.000000,0.000000,0.000000,2.941176,3.921569,1430000,28.712871,71.287129,0.000000,0.000000,0.000000,0.000000,13.861386,14.851485,1430000,32.673267,67.326733,0.000000,0.990099,0.000000,0.000000,13.861386,17.821782,1430000,18.627451,81.372549,0.000000,0.000000,0.000000,0.000000,12.745098,5.882353,1570000,18.446602,81.553398,0.000000,0.000000,0.000000,0.000000,7.766990,10.679612,1570000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1570000,3.960396,96.039604,0.000000,0.000000,0.000000,0.000000,2.970297,0.990099,1570000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1570000,1.960784,98.039216,0.000000,0.000000,0.000000,0.000000,0.980392,0.980392,1570000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,38967,44392,175051,2157,180828,3805184,1190504,11742812,116365,246064,98851,391265,60,169952,23616,2386,24616,24559,1751187471994
NA,NA,NA,NA,NA,com.baidu.yiyan.ent,0.290121,2.432256,44779,0.375449,2.056807,9.632653,90.367347,0.000000,0.244898,0.000000,0.000000,4.897959,4.489796,112438,data/local/tmp/capture/screenCap_1751187473085.jpeg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,418000,31.372549,68.627451,0.000000,2.941176,0.000000,0.000000,13.725490,14.705882,1364000,13.861386,86.138614,0.000000,0.000000,0.000000,0.000000,6.930693,6.930693,1364000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,418000,28.155340,71.844660,0.000000,0.000000,0.970874,0.000000,12.621359,14.563107,418000,16.666667,83.333333,0.000000,0.000000,0.000000,0.000000,7.843137,8.823529,418000,10.891089,89.108911,0.000000,0.000000,0.000000,0.000000,6.930693,3.960396,1570000,5.000000,95.000000,0.000000,0.000000,0.000000,0.000000,5.000000,0.000000,1570000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1570000,4.901961,95.098039,0.000000,0.000000,0.000000,0.000000,2.941176,1.960784,1570000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1570000,2.941176,97.058824,0.000000,0.000000,0.000000,0.000000,1.960784,0.980392,1570000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,38967,44392,175040,2157,180816,3806208,1191684,11742812,116361,246076,98835,391268,60,169952,23616,2386,24616,24559,1751187473002
NA,NA,NA,NA,NA,com.baidu.yiyan.ent,0.312643,1.387521,44779,0.024631,1.362890,12.889984,87.110016,0.000000,0.164204,0.000000,0.000000,5.747126,6.978654,112438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,418000,27.722772,72.277228,0.000000,0.990099,0.000000,0.000000,8.910891,17.821782,1239000,11.764706,88.235294,0.000000,0.000000,0.000000,0.000000,3.921569,7.843137,1239000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,418000,43.137255,56.862745,0.000000,0.000000,0.000000,0.000000,25.490196,17.647059,418000,35.294118,64.705882,0.000000,0.000000,0.000000,0.000000,11.764706,23.529412,418000,14.851485,85.148515,0.000000,0.000000,0.000000,0.000000,5.940594,8.910891,418000,13.592233,86.407767,0.000000,0.000000,0.000000,0.000000,9.708738,3.883495,418000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,418000,3.921569,96.078431,0.000000,0.000000,0.000000,0.000000,1.960784,1.960784,418000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,418000,5.882353,94.117647,0.000000,0.000000,0.000000,0.000000,1.960784,3.921569,418000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,38967,44392,174750,2042,180652,3807232,1192432,11742812,115257,244948,98835,390126,60,169952,23616,2362,24616,24559,1751187474002
NA,NA,NA,NA,NA,com.baidu.yiyan.ent,0.643494,1.937984,44779,0.126390,1.811594,12.215670,87.784330,0.000000,0.421230,0.000000,0.000000,6.486942,5.307498,112438,data/local/tmp/capture/screenCap_1751187475090.jpeg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,418000,40.404040,59.595960,0.000000,4.040404,0.000000,0.000000,21.212121,15.151515,1992000,12.121212,87.878788,0.000000,0.000000,0.000000,0.000000,5.050505,7.070707,1992000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,418000,34.000000,66.000000,0.000000,1.000000,0.000000,0.000000,17.000000,16.000000,418000,28.282828,71.717172,0.000000,1.010101,0.000000,0.000000,15.151515,12.121212,418000,14.141414,85.858586,0.000000,0.000000,0.000000,0.000000,8.080808,6.060606,1570000,13.131313,86.868687,0.000000,0.000000,0.000000,0.000000,8.080808,5.050505,1570000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1570000,2.040816,97.959184,0.000000,0.000000,0.000000,0.000000,1.020408,1.020408,1570000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1570000,3.030303,96.969697,0.000000,0.000000,0.000000,0.000000,2.020202,1.010101,1570000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,38967,44392,174749,2041,180652,3807232,1192300,11742812,115241,244920,98835,390112,60,169952,23616,2350,24616,24559,1751187475010
NA,NA,NA,NA,NA,com.baidu.yiyan.ent,0.287959,1.684747,44779,0.254767,1.429980,13.404605,86.595395,0.000000,0.411184,0.000000,0.000000,7.401316,5.592105,112438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1430000,34.951456,65.048544,0.000000,5.825243,0.000000,0.000000,15.533981,13.592233,1239000,14.705882,85.294118,0.000000,0.000000,0.000000,0.000000,6.862745,7.843137,1239000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1430000,30.000000,70.000000,0.000000,0.000000,0.000000,0.000000,21.000000,9.000000,1430000,26.470588,73.529412,0.000000,0.000000,0.000000,0.000000,12.745098,13.725490,1430000,24.509804,75.490196,0.000000,0.000000,0.000000,0.000000,13.725490,10.784314,1570000,14.851485,85.148515,0.000000,0.000000,0.000000,0.000000,7.920792,6.930693,1570000,1.960784,98.039216,0.000000,0.000000,0.000000,0.000000,0.980392,0.980392,1570000,10.784314,89.215686,0.000000,0.000000,0.000000,0.000000,7.843137,2.941176,1570000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1570000,2.970297,97.029703,0.000000,0.000000,0.000000,0.000000,0.990099,1.980198,1570000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,38967,44392,166627,1846,174224,3810304,1194672,11742812,115813,245396,98835,390557,60,169952,23616,2254,24592,24535,1751187476026
NA,NA,NA,NA,NA,com.baidu.yiyan.ent,0.276887,1.414634,44779,0.365854,1.048780,10.064935,89.935065,0.000000,0.405844,0.000000,0.000000,5.194805,4.464286,112438,data/local/tmp/capture/screenCap_1751187477127.jpeg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,418000,28.712871,71.287129,0.000000,2.970297,0.000000,0.000000,14.851485,10.891089,1239000,13.725490,86.274510,0.000000,0.000000,0.000000,0.000000,6.862745,6.862745,1239000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,418000,28.431373,71.568627,0.000000,0.000000,0.000000,0.000000,11.764706,16.666667,418000,18.627451,81.372549,0.000000,0.000000,0.000000,0.000000,8.823529,9.803922,418000,11.764706,88.235294,0.000000,0.000000,0.000000,0.000000,7.843137,3.921569,1570000,7.766990,92.233010,0.000000,0.000000,0.000000,0.000000,5.825243,1.941748,1570000,0.970874,99.029126,0.000000,0.000000,0.000000,0.000000,0.970874,0.000000,1930000,3.883495,96.116505,0.000000,0.000000,0.000000,0.000000,2.912621,0.970874,1930000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1930000,5.825243,94.174757,0.000000,0.000000,0.000000,0.000000,4.854369,0.970874,1930000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,38967,44392,166632,1520,174224,3808256,1183896,11742812,113121,242704,98835,387868,60,169952,23616,2254,24592,24535,1751187477045
